time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1769524200,437.48,437.48,431.81,432.59,-0.3389660195161372,,,-0.7652567687724043,,,,-2.5559069513638044,-2.505930851547136,439.9852117647058,2.0130669318616645
1769525100,432.66,434.93,432.25,434.36,-0.3372023519624623,,-0.3372023519624623,-0.7969605494098368,,,-0.7969605494098368,-2.9989912036067388,-2.604542921959057,439.62717254901963,2.0264055932244314
1769526000,434.41,436,433.52,434.85,-0.32545278712292064,,,-0.7757342863943869,,,,-2.274429966819867,-2.538520330931219,439.32455098039213,2.035477481359943
1769526900,434.92,435.84,434.66,435.38,-0.31268938626440296,,,-0.7352147872600904,,,,-1.9083570473496225,-2.4124876742149,439.0517666666667,2.0183679317327434
1769527800,435.38,435.72,434.92,435.48,-0.29784652722783306,,,-0.6904642333327137,,,,-1.7165226053598979,-2.2732946604438995,438.79774705882346,1.9940005730980888
1769528700,435.46,436.25,434.45,434.64,-0.26690943486595753,,,-0.6525009896589183,,,,-1.6828865162169098,-2.155213031598502,438.5491470588235,1.9901205616361273
1769529600,434.66,435.17,433.73,434.74,-0.25092501742559464,,,-0.6345479369040524,,,,-1.8760053682257825,-2.099371498923958,438.28783627450986,1.9791181504034046
1769530500,434.7,435.23,434.28,434.85,-0.23886335825042573,,,-0.607268915795834,,,,-1.6751254474742132,-2.014522288634009,438.04579313725486,1.9585357873953375
1769531400,434.88,435.06,434.01,434.06,-0.23785551206660893,,,-0.5871671576820194,,,,-1.7018977456508912,-1.9519973800373855,437.8048029411765,1.9403650716474308
1769532300,434.09,435.81,433.96,435.25,-0.22806555810649712,,,-0.5547946191522629,,,,-1.448536438672585,-1.8513051917644257,437.58557156862753,1.9385577702144825
1769533200,435.25,435.28,433.1,435.09,-0.21416837247959683,,,-0.5248680500293955,,,,-1.3858842100713091,-1.7582209954258023,437.3733088235294,1.9433866148101917
1769534100,435.07,435.12,434.03,434.68,-0.2052066933199445,,,-0.4935315153348723,,,,-1.2708720888235745,-1.6607512141053569,437.17310490196087,1.9263188825139885
1769535000,434.64,434.95,433.465,433.9,-0.20254707546584108,,,-0.4780936831437954,,,,-1.4206605112892305,-1.612733073542132,436.9628558823529,1.917492504863709
1769535900,433.88,434.03,433.28,433.3,-0.19750429638712722,,,-0.48014841258915886,,,,-1.6446884303907081,-1.6191241449118472,436.7377745098039,1.8941426547664346
1769536800,433.3,433.3,432.28,433.14,-0.20390380513779685,,,-0.49574778332499003,,,,-1.8617271112544769,-1.6676447381803734,436.49882843137254,1.8766598016711067
1769537700,433.15,433.47,432.72,432.79,-0.21121267441347913,,,-0.5008547342197565,,,,-1.7470685468081548,-1.6835294999059298,436.2717862745098,1.8541266056376844
1769538600,432.83,433.45,432.83,433.01,-0.21297394091035898,,,-0.49889708382543096,,,,-1.6530839261217065,-1.6774403851490853,436.05554705882355,1.8302440735249301
1769539500,432.98,433.1,431.8,431.81,-0.21778197103688546,,,-0.5113415873051836,,,,-1.8709785419104012,-1.7161480165013487,435.82700588235303,1.8196391920544317
1769540400,431.81,432.08,430.84,431.84,-0.216754145327035,,,-0.5410150803024089,,,,-2.1776331330989405,-1.8084450398208671,435.5797617647059,1.8080464082133432
1769541300,431.83,432.06,430.88,431.34,-0.21749942182691565,,,-0.561280357921669,,,,-2.123612654428334,-1.8714785627423607,435.3404156862745,1.7954854800490763
1769542200,431.32,431.65,430.7,431.6,-0.21350697279919595,,,-0.5778977316484927,,,,-2.1299136129262437,-1.9231655727791375,435.1057127450982,1.7785757704480945
1769543100,431.61,432.85,431.53,432.61,-0.2042738067697752,,,-0.5547834617830855,,,,-1.5636901471895994,-1.8512704876612298,434.9168,1.7694042550391336
1769544000,432.61,433.68,432.3,433.65,-0.17612598942394286,,,-0.49837359412387117,,,,-0.97397861115712,-1.675812112360408,434.7757764705884,1.7616161699383508
1769544900,433.65,433.88,433.22,433.8,-0.14589992005995858,,,-0.42873440017272696,,,,-0.5927764366038879,-1.459204977209104,434.6686843137254,1.7395838465395832
1769545800,433.76,433.78,432.09,432.4,-0.1312384492879647,,,-0.391882830076141,,,,-0.8860856911035689,-1.344581119987997,434.54839607843144,1.7389921696087922
1769546700,432.42,432.79,430.73,430.91,-0.1301417442739511,,,-0.4038481178454953,,,,-1.5306664663232104,-1.3817981892550397,434.384144117647,1.7454123262166166
1769610600,431.91,437.89,431.2,437.21,-0.08757233560719704,,,-0.3075031102380328,,,,0.11656895860596408,-1.0821247596828392,434.33683529411763,1.8501040796922834
1769611500,437.27,438.26,435.21,437.485,-0.05400965489227285,,,-0.146498332558051,,,,1.4218375681551363,-0.5813322941152441,434.391581372549,1.874101998098438
1769612400,437.39,437.87,434.68,434.95,-0.04240069463650805,,,-0.047979263264939766,,,,0.9508460774727997,-0.27489661979763536,434.41549313725494,1.900419958136469
1769613300,434.88,435.7,434.14,434.69,-0.019271709757196876,,,-0.014485011795584965,,,,0.24600931285173958,-0.17071543326776037,434.3866539215687,1.8936115589737397
1769614200,434.67,434.91,432.38,433,0.00396843189133581,,,-0.022955717175330285,,,,-0.30245268645198004,-0.1970628839046043,434.31657745098045,1.9063393277942655
1769615100,432.99,433.35,432.23,433.09,-0.025917308031406436,,,-0.05460062166276119,,,,-0.6892075882192372,-0.2954918247675309,434.21802450980397,1.8906125412383803
1769616000,433.15,433.88,432.03,432.405,-0.06397499539566531,,,-0.07834420126940689,,,,-0.6647543380901701,-0.36934432743205875,434.1225029411765,1.889800290413613
1769616900,432.36,434.29,432.26,434.09,-0.0666897253107164,,,-0.08168330996095455,,,,-0.42127447815597263,-0.37973035757684154,434.0473058823529,1.8926042846053415
1769617800,434.08,434.17,432.36,432.57,-0.07913858296807676,,,-0.08050783743859014,,,,-0.3614492919102097,-0.37607414444351517,433.97848333333326,1.8909521989132345
